date,hour,org
2024-12-03,8,438285
2024-12-03,8,444293
2024-12-03,8,369
2024-12-03,8,448078
2024-12-03,8,455038
2024-12-03,8,444359
2024-12-03,8,453460
2024-12-03,8,452630
2024-12-03,8,454341
2024-12-03,8,104451
2024-12-03,8,445786
2024-12-03,8,453868
2024-12-03,8,1063
2024-12-03,8,14256
2024-12-03,8,447964
2024-12-03,8,442709
2024-12-03,8,453821
2024-12-03,8,452459
2024-12-03,8,455599
2024-12-03,8,454384
2024-12-03,8,443749
2024-12-03,9,452459
2024-12-03,9,453195
2024-12-03,9,448066
2024-12-03,9,444293
2024-12-03,9,452882
2024-12-03,9,444716
2024-12-03,9,455550
2024-12-03,9,91
2024-12-03,9,442651
2024-12-03,9,452186
2024-12-03,9,448119
2024-12-03,9,453947
2024-12-03,9,442515
2024-12-03,9,452174
2024-12-03,9,447964
2024-12-03,9,452241
2024-12-03,9,453907
2024-12-03,9,445689
2024-12-03,9,104451
2024-12-03,9,446693
2024-12-03,9,430103
2024-12-03,9,438514
2024-12-03,9,455665
2024-12-03,9,450371
2024-12-03,9,443434
2024-12-03,9,452651
2024-12-03,9,1864
2024-12-03,9,454551
2024-12-03,9,445107
2024-12-03,9,441969
2024-12-03,9,454384
2024-12-03,9,443289
2024-12-03,9,454341
2024-12-03,9,453271
2024-12-03,9,39920
2024-12-03,9,450435
2024-12-03,9,454034
2024-12-03,9,718
2024-12-03,9,455113
2024-12-03,9,438479
2024-12-03,9,448679
2024-12-03,9,434188
2024-12-03,9,249859
2024-12-03,9,14256
2024-12-03,9,34800
2024-12-03,9,451226
2024-12-03,9,445208
2024-12-03,9,445778
2024-12-03,9,454480
2024-12-03,9,456068
2024-12-03,9,449537
2024-12-03,9,447078
2024-12-03,10,446661
2024-12-03,10,425990
2024-12-03,10,455038
2024-12-03,10,454556
2024-12-03,10,447138
2024-12-03,10,443073
2024-12-03,10,452174
2024-12-03,10,438488
2024-12-03,10,447078
2024-12-03,10,453077
2024-12-03,10,430103
2024-12-03,10,450086
2024-12-03,10,451701
2024-12-03,10,718
2024-12-03,10,384003
2024-12-03,10,442709
2024-12-03,10,455599
2024-12-03,10,453868
2024-12-03,10,554
2024-12-03,10,454024
2024-12-03,10,453323
2024-12-03,10,38928
2024-12-03,11,453772
2024-12-03,11,452459
2024-12-03,11,718
2024-12-03,11,1603
2024-12-03,11,38928
2024-12-03,11,446276
2024-12-03,10,450322
2024-12-03,10,447964
2024-12-03,10,452297
2024-12-03,10,445047
2024-12-03,10,452459
2024-12-03,10,437302
2024-12-03,10,1603
2024-12-03,10,447621
2024-12-03,10,452551
2024-12-03,10,454341
2024-12-03,10,443749
2024-12-03,10,454626
2024-12-03,10,448119
2024-12-03,10,453195
2024-12-03,10,454480
2024-12-03,10,452241
2024-12-03,10,444174
2024-12-03,10,438285
2024-12-03,10,452882
2024-12-03,10,445689
2024-12-03,10,454898
2024-12-03,10,447894
2024-12-03,10,453700
2024-12-03,10,447788
2024-12-03,10,454551
2024-12-03,10,445778
2024-12-03,10,455019
2024-12-03,10,91
2024-12-03,10,441395
2024-12-03,10,444293
2024-12-03,10,72707
2024-12-03,10,453678
2024-12-03,10,438331
2024-12-03,10,451379
2024-12-03,10,444503
2024-12-03,10,454141
2024-12-03,10,453907
2024-12-03,10,453460
2024-12-03,10,438342
2024-12-03,10,430212
2024-12-03,10,446285
2024-12-03,10,438514
2024-12-03,11,454556
2024-12-03,11,451589
2024-12-03,11,451379
2024-12-03,11,523
2024-12-03,11,446979
2024-12-03,11,438342
2024-12-03,11,446693
2024-12-03,11,384003
2024-12-03,11,447078
2024-12-03,11,438514
2024-12-03,11,455038
2024-12-03,11,446996
2024-12-03,11,452551
2024-12-03,11,437302
2024-12-03,11,445689
2024-12-03,11,1864
2024-12-03,11,453077
2024-12-03,11,454141
2024-12-03,11,450086
2024-12-03,11,445778
2024-12-03,11,444716
2024-12-03,11,454341
2024-12-03,11,451561
2024-12-03,11,456068
2024-12-03,11,446934
2024-12-03,11,452366
2024-12-03,11,453907
2024-12-03,11,454024
2024-12-03,11,438285
2024-12-03,11,442972
2024-12-03,11,554
2024-12-03,11,441957
2024-12-03,11,447245
2024-12-03,11,161795
2024-12-03,11,430162
2024-12-03,11,451226
2024-12-03,11,425990
2024-12-03,11,13
2024-12-03,11,455430
2024-12-03,11,444174
2024-12-03,11,449640
2024-12-03,11,453478
2024-12-03,11,450322
2024-12-03,11,445570
2024-12-03,11,454075
2024-12-03,11,441395
2024-12-03,11,445935
2024-12-03,11,450875
2024-12-03,11,454367
2024-12-03,11,34800
2024-12-03,11,452607
2024-12-03,11,454551
2024-12-03,11,444503
2024-12-03,11,454036
2024-12-03,11,446926
2024-12-03,11,452241
2024-12-03,11,442709
2024-12-03,11,448066
2024-12-03,11,447621
2024-12-03,12,450322
2024-12-03,12,455665
2024-12-03,12,453271
2024-12-03,12,445778
2024-12-03,12,444716
2024-12-03,12,442820
2024-12-03,12,452746
2024-12-03,12,451589
2024-12-03,12,454556
2024-12-03,12,384003
2024-12-03,12,447078
2024-12-03,12,718
2024-12-03,12,455599
2024-12-03,12,453323
2024-12-03,12,453907
2024-12-03,12,445065
2024-12-03,12,454036
2024-12-03,12,452551
2024-12-03,12,444503
2024-12-03,12,451834
2024-12-03,12,447621
2024-12-03,12,453478
2024-12-03,12,430103
2024-12-03,12,452515
2024-12-03,12,455113
2024-12-03,12,454551
2024-12-03,12,444136
2024-12-03,12,447245
2024-12-03,12,445208
2024-12-03,12,451226
2024-12-03,12,554
2024-12-03,12,447048
2024-12-03,12,452459
2024-12-03,12,448679
2024-12-03,12,455019
2024-12-03,12,454141
2024-12-03,12,43006
2024-12-03,12,11189
2024-12-03,12,454024
2024-12-03,12,445857
2024-12-03,12,454874
2024-12-03,12,449620
2024-12-03,12,451008
2024-12-03,12,430162
2024-12-03,12,523
2024-12-03,12,445570
2024-12-03,12,448526
2024-12-03,12,452363
2024-12-03,12,452174
2024-12-03,12,299011
2024-12-03,12,455550
2024-12-03,12,453701
2024-12-03,12,369
2024-12-03,12,452366
2024-12-03,12,91
2024-12-03,12,455038
2024-12-03,12,447183
2024-12-03,12,446693
2024-12-03,12,451998
2024-12-03,12,344068
2024-12-03,12,453941
2024-12-03,12,452241
2024-12-03,12,438331
2024-12-03,12,451432
2024-12-03,12,438514
2024-12-03,12,454075
2024-12-03,12,447964
2024-12-03,12,438342
2024-12-03,12,441402
2024-12-03,12,448066
2024-12-03,13,454556
2024-12-03,13,384003
2024-12-03,13,449734
2024-12-03,13,454341
2024-12-03,13,438331
2024-12-03,13,432138
2024-12-03,13,448078
2024-12-03,13,443749
2024-12-03,13,453947
2024-12-03,13,454510
2024-12-03,13,447138
2024-12-03,13,451401
2024-12-03,13,445778
2024-12-03,13,445208
2024-12-03,13,450428
2024-12-03,13,453772
2024-12-03,13,438514
2024-12-03,13,448526
2024-12-03,13,442515
2024-12-03,13,447078
2024-12-03,13,444716
2024-12-03,13,718
2024-12-03,13,454384
2024-12-03,13,450322
2024-12-03,13,430103
2024-12-03,13,449963
2024-12-03,13,454181
2024-12-03,13,454075
2024-12-03,13,452551
2024-12-03,13,451935
2024-12-03,13,344068
2024-12-03,13,452658
2024-12-03,13,452688
2024-12-03,13,453077
2024-12-03,13,454551
2024-12-03,13,446285
2024-12-03,13,451998
2024-12-03,13,453907
2024-12-03,13,453700
2024-12-03,13,450875
2024-12-03,13,454705
2024-12-03,13,445570
2024-12-03,13,444293
2024-12-03,13,441726
2024-12-03,13,451545
2024-12-03,13,455038
2024-12-03,13,445107
2024-12-03,13,451226
2024-12-03,13,452470
2024-12-03,13,444174
2024-12-03,13,442828
2024-12-03,13,447183
2024-12-03,13,447621
2024-12-03,14,40983
2024-12-03,14,454898
2024-12-03,14,451226
2024-12-03,14,455665
2024-12-03,14,444174
2024-12-03,14,450322
2024-12-03,14,451589
2024-12-03,14,444136
2024-12-03,14,451561
2024-12-03,14,450396
2024-12-03,14,455751
2024-12-03,14,453478
2024-12-03,14,452297
2024-12-03,14,344068
2024-12-03,14,454181
2024-12-03,14,447078
2024-12-03,14,454556
2024-12-03,14,449740
2024-12-03,14,446661
2024-12-03,14,452470
2024-12-03,14,452459
2024-12-03,14,443289
2024-12-03,14,454551
2024-12-03,14,447138
2024-12-03,14,452882
2024-12-03,14,446285
2024-12-03,14,449647
2024-12-03,13,447245
2024-12-03,13,444086
2024-12-03,13,452607
2024-12-03,13,453323
2024-12-03,13,430212
2024-12-03,13,443073
2024-12-03,13,453678
2024-12-03,13,9167
2024-12-03,13,455599
2024-12-03,13,454365
2024-12-03,14,453323
2024-12-03,14,451401
2024-12-03,14,452607
2024-12-03,14,454034
2024-12-03,14,452908
2024-12-03,14,444716
2024-12-03,14,455038
2024-12-03,14,444503
2024-12-03,14,445208
2024-12-03,14,454075
2024-12-03,14,447808
2024-12-03,14,441395
2024-12-03,14,442828
2024-12-03,14,430103
2024-12-03,14,449640
2024-12-03,14,453611
2024-12-03,14,448526
2024-12-03,14,447048
2024-12-03,14,441366
2024-12-03,14,449734
2024-12-03,14,452630
2024-12-03,14,451834
2024-12-03,14,441463
2024-12-03,7,454753
2024-12-03,7,442407
2024-12-03,7,453117
2024-12-03,7,444699
2024-12-03,7,453257
2024-12-03,7,450211
2024-12-03,7,449755
2024-12-03,6,454753
2024-12-03,7,454457
2024-12-03,14,384003
2024-12-03,14,9167
2024-12-03,14,445778
2024-12-03,14,453271
2024-12-03,14,456146
2024-12-03,14,438331
2024-12-03,14,447245
2024-12-03,14,450875
2024-12-03,14,455206
2024-12-03,14,452688
2024-12-03,14,444987
2024-12-03,14,554
2024-12-03,14,1864
2024-12-03,14,450086
2024-12-03,15,446661
2024-12-03,15,452174
2024-12-03,15,448918
2024-12-03,15,453907
2024-12-03,15,453678
2024-12-03,15,384003
2024-12-03,0,26595
2024-12-03,0,437283
2024-12-03,1,1769
2024-12-03,2,449490
2024-12-03,2,443643
2024-12-03,2,1769
2024-12-03,3,1769
2024-12-03,3,455143
2024-12-03,4,1769
2024-12-03,4,454620
2024-12-03,5,450549
2024-12-03,15,446285
2024-12-03,15,453271
2024-12-03,15,454034
2024-12-03,15,453868
2024-12-03,15,445208
2024-12-03,15,453460
2024-12-03,5,449755
2024-12-03,5,442791
2024-12-03,5,441463
2024-12-03,5,454361
2024-12-03,5,1519
2024-12-03,5,444852
2024-12-03,5,450090
2024-12-03,5,452470
2024-12-03,6,451018
2024-12-03,6,453349
2024-12-03,6,455924
2024-12-03,6,454129
2024-12-03,6,447535
2024-12-03,6,454620
2024-12-03,6,444699
2024-12-03,6,454900
2024-12-03,6,1769
2024-12-03,6,11194
2024-12-03,0,454900
2024-12-03,0,441482
2024-12-03,0,454620
2024-12-03,0,446120
2024-12-03,0,453735
2024-12-03,8,441568
2024-12-03,15,444716
2024-12-03,15,450322
2024-12-03,15,442709
2024-12-03,15,452366
2024-12-03,15,455038
2024-12-03,15,454556
2024-12-03,15,448679
2024-12-03,15,453947
2024-12-03,15,34800
2024-12-03,15,451226
2024-12-03,15,453478
2024-12-03,15,446693
2024-12-03,15,452968
2024-12-03,15,454036
2024-12-03,15,452882
2024-12-03,15,452515
2024-12-03,15,447078
2024-12-03,15,447964
2024-12-03,15,453772
2024-12-03,15,454075
2024-12-03,15,11189
2024-12-03,15,446890
2024-12-03,15,452241
2024-12-03,15,444503
2024-12-03,15,453401
2024-12-03,15,447808
2024-12-03,8,444665
2024-12-03,8,443860
2024-12-03,8,442562
2024-12-03,8,1769
2024-12-03,15,451589
2024-12-03,15,445778
2024-12-03,15,451834
2024-12-03,15,453624
2024-12-03,15,454733
2024-12-03,15,718
2024-12-03,15,438285
2024-12-03,15,9167
2024-12-03,15,430212
2024-12-03,15,448526
2024-12-03,7,450090
2024-12-03,7,449887
2024-12-03,7,453349
2024-12-03,7,453224
2024-12-03,7,453059
2024-12-03,7,454900
2024-12-03,7,427070
2024-12-03,7,453055
2024-12-03,7,447080
2024-12-03,8,454457
2024-12-03,7,1769
2024-12-03,15,430103
2024-12-03,15,454705
2024-12-03,15,369
2024-12-03,7,454016
2024-12-03,7,454620
2024-12-03,7,446572
2024-12-03,7,452426
2024-12-03,7,26595
2024-12-03,14,718
2024-12-03,14,446276
2024-12-03,14,454024
2024-12-03,14,1063
2024-12-03,15,455019
2024-12-03,15,451718
2024-12-03,15,451379
2024-12-03,15,442820
2024-12-03,15,454384
2024-12-03,7,442430
2024-12-03,7,441727
2024-12-03,7,441482
2024-12-03,8,454753
2024-12-03,15,452470
2024-12-03,15,454898
2024-12-03,15,451746
2024-12-03,15,454828
2024-12-03,15,448119
2024-12-03,15,249859
2024-12-03,15,441366
2024-12-03,15,452459
2024-12-03,15,441463
2024-12-03,16,718
2024-12-03,16,452459
2024-12-03,8,1519
2024-12-03,8,455924
2024-12-03,8,453500
2024-12-03,16,454341
2024-12-03,16,450322
2024-12-03,16,448119
2024-12-03,16,450086
2024-12-03,16,447621
2024-12-03,16,455038
2024-12-03,16,448526
2024-12-03,16,452882
2024-12-03,16,388102
2024-12-03,16,451701
2024-12-03,16,453721
2024-12-03,16,384003
2024-12-03,16,453613
2024-12-03,16,444716
2024-12-03,16,344068
2024-12-03,16,455114
2024-12-03,8,441515
2024-12-03,8,430205
2024-12-03,8,454129
2024-12-03,8,453077
2024-12-03,8,453117
2024-12-03,8,447080
2024-12-03,8,442106
2024-12-03,8,446458
2024-12-03,8,453917
2024-12-03,8,454139
2024-12-03,8,444699
2024-12-03,8,453349
2024-12-03,8,450340
2024-12-03,8,442870
2024-12-03,8,447597
2024-12-03,8,446572
2024-12-03,9,453918
2024-12-03,9,454129
2024-12-03,9,452470
2024-12-03,9,10172
2024-12-03,9,451965
2024-12-03,9,452506
2024-12-03,16,449647
2024-12-03,16,13
2024-12-03,16,448078
2024-12-03,16,449331
2024-12-03,16,454551
2024-12-03,16,437294
2024-12-03,16,455550
2024-12-03,16,453611
2024-12-03,16,447078
2024-12-03,16,40983
2024-12-03,16,14256
2024-12-03,17,452459
2024-12-03,17,344068
2024-12-03,17,718
2024-12-03,17,450322
2024-12-03,17,455550
2024-12-03,17,454036
2024-12-03,17,443434
2024-12-03,17,452174
2024-12-03,17,454705
2024-12-03,17,449734
2024-12-03,17,454626
2024-12-03,9,450211
2024-12-03,8,441869
2024-12-03,8,452946
2024-12-03,8,453055
2024-12-03,16,453460
2024-12-03,16,455599
2024-12-03,16,523
2024-12-03,16,451226
2024-12-03,16,454556
2024-12-03,16,455665
2024-12-03,16,443434
2024-12-03,8,447544
2024-12-03,8,444266
2024-12-03,8,453059
2024-12-03,8,454016
2024-12-03,8,453156
2024-12-03,8,441438
2024-12-03,8,453918
2024-12-03,8,452223
2024-12-03,8,437283
2024-12-03,8,451018
2024-12-03,8,442331
2024-12-03,8,452694
2024-12-03,8,446110
2024-12-03,8,445439
2024-12-03,8,452426
2024-12-03,8,453162
2024-12-03,9,453402
2024-12-03,9,451432
2024-12-03,9,443860
2024-12-03,9,443437
2024-12-03,9,453817
2024-12-03,9,442106
2024-12-03,9,453321
2024-12-03,9,453117
2024-12-03,9,442987
2024-12-03,9,447249
2024-12-03,9,443175
2024-12-03,9,454900
2024-12-03,16,446661
2024-12-03,16,447048
2024-12-03,16,454705
2024-12-03,16,445689
2024-12-03,16,438285
2024-12-03,16,451935
2024-12-03,16,448066
2024-12-03,16,445778
2024-12-03,16,441366
2024-12-03,16,438331
2024-12-03,16,454141
2024-12-03,16,441395
2024-12-03,16,453323
2024-12-03,16,453947
2024-12-03,16,455019
2024-12-03,9,455057
2024-12-03,9,441515
2024-12-03,9,442331
2024-12-03,9,454052
2024-12-03,9,453349
2024-12-03,9,452426
2024-12-03,9,454620
2024-12-03,9,449490
2024-12-03,9,449887
2024-12-03,9,455564
2024-12-03,9,454457
2024-12-03,16,443249
2024-12-03,16,450190
2024-12-03,16,453271
2024-12-03,16,1603
2024-12-03,16,452174
2024-12-03,16,442820
2024-12-03,9,442562
2024-12-03,9,438456
2024-12-03,9,451032
2024-12-03,9,447080
2024-12-03,9,444699
2024-12-03,9,452800
2024-12-03,9,447535
2024-12-03,9,455824
2024-12-03,9,433178
2024-12-03,9,453047
2024-12-03,9,447544
2024-12-03,16,450552
2024-12-03,16,454034
2024-12-03,16,437302
2024-12-03,16,444005
2024-12-03,16,453040
2024-12-03,16,449740
2024-12-03,16,430103
2024-12-03,16,34800
2024-12-03,16,454898
2024-12-03,16,449676
2024-12-03,16,445208
2024-12-03,16,450292
2024-12-03,17,452241
2024-12-03,9,453156
2024-12-03,9,445005
2024-12-03,9,455396
2024-12-03,9,446110
2024-12-03,9,451018
2024-12-03,9,26595
2024-12-03,9,442477
2024-12-03,9,446572
2024-12-03,9,454562
2024-12-03,9,451393
2024-12-03,17,384003
2024-12-03,17,430103
2024-12-03,17,433162
2024-12-03,17,445778
2024-12-03,17,453941
2024-12-03,17,442515
2024-12-03,17,453611
2024-12-03,17,444716
2024-12-03,9,453077
2024-12-03,9,1445
2024-12-03,9,442870
2024-12-03,9,452020
2024-12-03,9,453059
2024-12-03,10,455824
2024-12-03,10,451393
2024-12-03,10,455143
2024-12-03,17,447078
2024-12-03,18,449647
2024-12-03,18,443434
2024-12-03,18,384003
2024-12-03,18,453611
2024-12-03,18,445065
2024-12-03,18,450322
2024-12-03,17,445047
2024-12-03,17,453700
2024-12-03,17,453907
2024-12-03,17,454341
2024-12-03,17,446693
2024-12-03,17,438514
2024-12-03,17,445570
2024-12-03,17,447245
2024-12-03,17,388102
2024-12-03,17,444136
2024-12-03,17,447048
2024-12-03,17,449914
2024-12-03,17,453860
2024-12-03,10,452819
2024-12-03,10,453117
2024-12-03,10,454052
2024-12-03,10,446572
2024-12-03,10,451432
2024-12-03,10,453539
2024-12-03,10,453156
2024-12-03,10,451612
2024-12-03,10,454753
2024-12-03,10,441568
2024-12-03,10,26595
2024-12-03,10,442331
2024-12-03,10,455924
2024-12-03,10,447080
2024-12-03,10,198659
2024-12-03,10,455057
2024-12-03,11,454457
2024-12-03,11,446772
2024-12-03,11,451995
2024-12-03,11,452031
2024-12-03,10,454129
2024-12-03,10,437283
2024-12-03,10,450065
2024-12-03,10,446630
2024-12-03,10,447597
2024-12-03,10,444665
2024-12-03,10,1445
2024-12-03,10,452470
2024-12-03,10,452800
2024-12-03,10,1769
2024-12-03,17,451589
2024-12-03,17,452607
2024-12-03,17,453271
2024-12-03,17,452950
2024-12-03,17,442972
2024-12-03,17,443073
2024-12-03,17,299011
2024-12-03,10,431150
2024-12-03,10,453055
2024-12-03,10,453224
2024-12-03,10,453918
2024-12-03,10,443175
2024-12-03,10,444699
2024-12-03,10,452902
2024-12-03,10,452426
2024-12-03,10,453735
2024-12-03,17,453678
2024-12-03,17,38928
2024-12-03,17,454556
2024-12-03,17,445208
2024-12-03,17,453599
2024-12-03,17,442709
2024-12-03,17,452285
2024-12-03,17,447138
2024-12-03,17,455599
2024-12-03,17,438285
2024-12-03,17,450112
2024-12-03,17,445689
2024-12-03,10,452501
2024-12-03,10,682
2024-12-03,10,452185
2024-12-03,10,437294
2024-12-03,10,453059
2024-12-03,10,446110
2024-12-03,10,445005
2024-12-03,10,451965
2024-12-03,10,442106
2024-12-03,10,442562
2024-12-03,10,441463
2024-12-03,10,452031
2024-12-03,10,441515
2024-12-03,10,454119
2024-12-03,10,452049
2024-12-03,10,431194
2024-12-03,10,443134
2024-12-03,17,455107
2024-12-03,17,451935
2024-12-03,17,450742
2024-12-03,17,446661
2024-12-03,17,455038
2024-12-03,17,450086
2024-12-03,17,554
2024-12-03,17,451226
2024-12-03,17,446285
2024-12-03,17,447964
2024-12-03,17,441395
2024-12-03,17,448526
2024-12-03,17,443749
2024-12-03,18,455038
2024-12-03,18,454551
2024-12-03,18,451401
2024-12-03,18,448526
2024-12-03,18,447078
2024-12-03,18,450287
2024-12-03,19,447078
2024-12-03,19,455038
2024-12-03,19,443377
2024-12-03,19,454733
2024-12-03,19,452551
2024-12-03,19,453040
2024-12-03,19,451746
2024-12-03,19,718
2024-12-03,19,442515
2024-12-03,19,455550
2024-12-03,19,454075
2024-12-03,19,453941
2024-12-03,19,453195
2024-12-03,19,384003
2024-12-03,19,447808
2024-12-03,19,447245
2024-12-03,19,451935
2024-12-03,19,451589
2024-12-03,18,454512
2024-12-03,18,454384
2024-12-03,18,453040
2024-12-03,18,438331
2024-12-03,18,447808
2024-12-03,18,285700
2024-12-03,18,446661
2024-12-03,18,442576
2024-12-03,18,452950
2024-12-03,18,443749
2024-12-03,18,454556
2024-12-03,18,442972
2024-12-03,18,455430
2024-12-03,18,452882
2024-12-03,18,453323
2024-12-03,18,438514
2024-12-03,18,453947
2024-12-03,18,451926
2024-12-03,18,454874
2024-12-03,18,445208
2024-12-03,18,448066
2024-12-03,18,447245
2024-12-03,18,445778
2024-12-03,18,447183
2024-12-03,18,442709
2024-12-03,18,441395
2024-12-03,18,441366
2024-12-03,18,445047
2024-12-03,18,449620
2024-12-03,18,452366
2024-12-03,18,441463
2024-12-03,18,442828
2024-12-03,18,451746
2024-12-03,18,451556
2024-12-03,18,453460
2024-12-03,18,451718
2024-12-03,18,444174
2024-12-03,18,455665
2024-12-03,18,447138
2024-12-03,18,454024
2024-12-03,18,451226
2024-12-03,18,249859
2024-12-03,18,447964
2024-12-03,18,437294
2024-12-03,18,453271
2024-12-03,18,452174
2024-12-03,18,448119
2024-12-03,18,430103
2024-12-03,18,450875
2024-12-03,18,454970
2024-12-03,18,433162
2024-12-03,18,718
2024-12-03,19,445570
2024-12-03,20,445689
2024-12-03,20,452459
2024-12-03,20,11189
2024-12-03,20,454705
2024-12-03,20,344068
2024-12-03,20,454556
2024-12-03,20,451935
2024-12-03,20,453678
2024-12-03,20,454898
2024-12-03,20,438514
2024-12-03,20,438479
2024-12-03,20,450396
2024-12-03,20,454341
2024-12-03,20,452882
2024-12-03,20,455038
2024-12-03,20,444340
2024-12-03,20,446661
2024-12-03,20,438331
2024-12-03,19,344068
2024-12-03,19,453947
2024-12-03,19,452515
2024-12-03,19,430103
2024-12-03,19,452459
2024-12-03,19,453323
2024-12-03,19,442972
2024-12-03,19,454556
2024-12-03,19,445778
2024-12-03,19,451834
2024-12-03,19,454551
2024-12-03,19,446693
2024-12-03,19,448526
2024-12-03,19,451701
2024-12-03,19,449914
2024-12-03,19,441969
2024-12-03,19,455019
2024-12-03,19,448078
2024-12-03,19,452607
2024-12-03,19,442998
2024-12-03,19,448066
2024-12-03,19,445689
2024-12-03,19,444716
2024-12-03,19,441366
2024-12-03,19,453077
2024-12-03,19,451379
2024-12-03,19,452882
2024-12-03,19,446661
2024-12-03,19,450678
2024-12-03,19,452174
2024-12-03,19,438342
2024-12-03,19,442709
2024-12-03,21,438285
2024-12-03,21,442828
2024-12-03,21,445778
2024-12-03,21,446661
2024-12-03,21,447964
2024-12-03,21,452551
2024-12-03,21,454556
2024-12-03,21,384003
2024-12-03,21,452174
2024-12-03,21,453077
2024-12-03,21,447138
2024-12-03,21,452459
2024-12-03,21,447808
2024-12-03,21,448526
2024-12-03,21,445689
2024-12-03,21,718
2024-12-03,21,455114
2024-12-03,21,450287
2024-12-03,20,718
2024-12-03,20,449640
2024-12-03,20,453323
2024-12-03,20,445778
2024-12-03,20,453772
2024-12-03,20,449647
2024-12-03,20,447078
2024-12-03,20,449734
2024-12-03,20,452297
2024-12-03,20,451589
2024-12-03,20,447387
2024-12-03,20,453460
2024-12-03,20,447138
2024-12-03,20,447245
2024-12-03,20,442972
2024-12-03,20,453271
2024-12-03,20,441828
2024-12-03,20,444743
2024-12-03,20,444716
2024-12-03,20,453868
2024-12-03,20,438342
2024-12-03,20,452630
2024-12-03,20,441969
2024-12-03,20,447183
2024-12-03,20,454551
2024-12-03,20,451561
2024-12-03,20,450170
2024-12-03,20,448526
2024-12-03,20,445208
2024-12-03,20,249859
2024-12-03,20,433162
2024-12-03,20,455599
2024-12-03,20,438285
2024-12-03,20,453947
2024-12-03,20,447964
2024-12-03,20,455751
2024-12-03,20,285700
2024-12-03,20,447191
2024-12-03,20,445047
2024-12-03,20,454036
2024-12-03,20,454034
2024-12-03,21,455019
2024-12-03,21,442576
2024-12-03,21,455038
2024-12-03,21,450875
2024-12-03,21,438514
2024-12-03,21,444174
2024-12-03,21,449676
2024-12-03,21,448283
2024-12-03,21,430103
2024-12-03,21,450396
2024-12-03,21,451935
2024-12-03,21,451379
2024-12-03,22,453701
2024-12-03,22,447078
2024-12-03,22,454034
2024-12-03,22,450322
2024-12-03,22,445689
2024-12-03,22,452174
2024-12-03,22,384003
2024-12-03,21,452607
2024-12-03,21,453868
2024-12-03,21,447078
2024-12-03,21,453860
2024-12-03,21,452908
2024-12-03,21,442972
2024-12-03,21,453611
2024-12-03,21,441395
2024-12-03,21,451556
2024-12-03,21,454384
2024-12-03,21,442515
2024-12-03,21,454551
2024-12-03,21,453460
2024-12-03,21,441969
2024-12-03,21,441463
2024-12-03,21,344068
2024-12-03,21,445570
2024-12-03,21,447183
2024-12-03,21,451744
2024-12-03,21,443377
2024-12-03,21,453323
2024-12-03,21,1864
2024-12-03,23,444716
2024-12-03,23,448526
2024-12-03,23,452366
2024-12-03,23,445778
2024-12-03,23,450322
2024-12-03,23,450086
2024-12-03,23,449265
2024-12-03,23,447245
2024-12-03,23,454556
2024-12-03,23,450287
2024-12-03,23,454551
2024-12-03,23,451935
2024-12-03,23,452459
2024-12-03,23,444136
2024-12-03,23,443940
2024-12-03,23,344068
2024-12-03,23,447078
2024-12-03,23,452551
2024-12-03,23,384003
2024-12-03,23,446926
2024-12-03,23,454874
2024-12-03,23,454384
2024-12-03,22,344068
2024-12-03,22,441366
2024-12-03,22,448066
2024-12-03,22,451935
2024-12-03,22,40983
2024-12-03,22,454556
2024-12-03,22,449620
2024-12-03,22,449640
2024-12-03,22,452366
2024-12-03,22,454024
2024-12-03,22,451226
2024-12-03,22,444716
2024-12-03,22,450875
2024-12-03,22,718
2024-12-03,22,455038
2024-12-03,23,443289
2024-12-03,23,453271
2024-12-03,23,453868
2024-12-03,23,453678
2024-12-03,23,445065
2024-12-03,22,446661
2024-12-03,22,447048
2024-12-03,22,444503
2024-12-03,22,446934
2024-12-03,22,448526
2024-12-03,22,450396
2024-12-03,22,455570
2024-12-03,22,91
2024-12-03,22,445208
2024-12-03,22,454551
2024-12-03,22,438342
2024-12-03,22,448078
2024-12-03,22,449755
2024-12-03,22,444852
2024-12-03,22,445778
2024-12-03,22,447621
2024-12-03,22,453460
2024-12-03,22,443980
2024-12-03,22,454613
2024-12-03,22,441726
2024-12-03,22,453700
2024-12-03,22,442828
2024-12-03,22,450552
2024-12-03,22,452420
2024-12-03,22,454898
2024-12-03,22,454341
2024-12-03,22,453271
2024-12-03,22,299011
2024-12-03,23,444174
2024-12-03,23,449331
2024-12-03,23,13
2024-12-03,23,554
2024-12-03,23,452882
2024-12-03,23,442576
2024-12-03,23,453323
2024-12-03,23,438285
2024-12-03,23,453158
2024-12-03,23,452159
2024-12-03,10,447544
2024-12-03,11,454753
2024-12-03,11,453055
2024-12-03,11,446236
2024-12-03,11,453305
2024-12-03,11,443860
2024-12-03,11,451032
2024-12-03,11,453539
2024-12-03,11,453917
2024-12-03,11,451496
2024-12-03,11,452426
2024-12-03,11,442331
2024-12-03,11,455824
2024-12-03,11,454129
2024-12-03,11,453869
2024-12-03,11,442870
2024-12-03,11,446630
2024-12-03,11,437294
2024-12-03,11,445628
2024-12-03,11,452506
2024-12-03,11,453224
2024-12-03,11,451286
2024-12-03,11,454620
2024-12-03,11,447080
2024-12-03,11,448096
2024-12-03,11,453817
2024-12-03,11,454900
2024-12-03,11,454171
2024-12-03,11,441460
2024-12-03,11,454139
2024-12-03,11,455579
